SURVEY: SWIFT
PHOTOMETRY_VERSION: SWIFTNEW
SNTYPE: 1
SNID: 2015F 
IAUC: 2015F
RA:   114.065670 deg
DECL:   -69.506390 deg 
RA_HOST:   114.099330
DEC_HOST:   -69.530830
MWEBV: 0.174900 MW E(B-V) (SF11)
REDSHIFT_HELIO: 0.00489 +- 1.8e-05 
REDSHIFT_CMB: 0.005286 +- 1.8e-05 
VPEC: 80.5777 +- 250.0
HOSTGAL_LOGMASS: 0.0000 +- 0.000
FILTERS: BNUVWX
SEARCH_PEAKMJD: 57105.1
NOBS: 368
NVAR: 7
VARLIST: MJD FLT FIELD FLUXCAL FLUXCALERR MAG MAGERR
OBS: 57141.560  CSP-n/x  NULL    81357.      1049.0      15.224   0.014
OBS: 57143.560  CSP-n/x  NULL    78415.      433.33      15.264   0.006
OBS: 57146.590  CSP-n/x  NULL    70145.      646.06      15.385   0.010
OBS: 57148.550  CSP-n/x  NULL    66374.      489.06      15.445   0.008
OBS: 57152.560  CSP-n/x  NULL    61602.      453.90      15.526   0.008
OBS: 57154.530  CSP-n/x  NULL    56441.      571.83      15.621   0.011
OBS: 57157.540  CSP-n/x  NULL    53554.      591.91      15.678   0.012
OBS: 57159.540  CSP-n/x  NULL    49750.      549.86      15.758   0.012
OBS: 57161.570  CSP-n/x  NULL    48261.      488.95      15.791   0.011
OBS: 57163.530  CSP-n/x  NULL    47032.      346.54      15.819   0.008
OBS: 57176.450  CSP-n/x  NULL    35448.      424.44      16.126   0.013
OBS: 57178.460  CSP-n/x  NULL    32718.      301.35      16.213   0.010
OBS: 57180.470  CSP-n/x  NULL    32151.      325.73      16.232   0.011
OBS: 57182.470  CSP-n/x  NULL    30902.      313.08      16.275   0.011
OBS: 57096.9 UVOT-X NULL 9453.66 931.664 17.561 0.107
